"Trial","Slider","Variable"
250,"Stimulus_slider",72.7272727272727
251,"Stimulus_slider",72.7272727272727
252,"Stimulus_slider",63.6363636363636
253,"Stimulus_slider",54.5454545454545
254,"Stimulus_slider",63.6363636363636
255,"Stimulus_slider",63.6363636363636
256,"Stimulus_slider",72.7272727272727
257,"Stimulus_slider",63.6363636363636
258,"Stimulus_slider",54.5454545454545
259,"Stimulus_slider",54.5454545454545
260,"Stimulus_slider",54.5454545454545
261,"Stimulus_slider",63.6363636363636
262,"Stimulus_slider",63.6363636363636
263,"Stimulus_slider",63.6363636363636
264,"Stimulus_slider",72.7272727272727
265,"Stimulus_slider",63.6363636363636
266,"Stimulus_slider",63.6363636363636
267,"Stimulus_slider",63.6363636363636
268,"Stimulus_slider",72.7272727272727
269,"Stimulus_slider",72.7272727272727
270,"Stimulus_slider",63.6363636363636
271,"Stimulus_slider",63.6363636363636
272,"Stimulus_slider",54.5454545454545
273,"Stimulus_slider",45.4545454545455
274,"Stimulus_slider",45.4545454545455
275,"Stimulus_slider",45.4545454545455
276,"Stimulus_slider",45.4545454545455
277,"Stimulus_slider",36.3636363636364
278,"Stimulus_slider",36.3636363636364
279,"Stimulus_slider",36.3636363636364
280,"Stimulus_slider",45.4545454545455
281,"Stimulus_slider",54.5454545454545
282,"Stimulus_slider",54.5454545454545
283,"Stimulus_slider",54.5454545454545
284,"Stimulus_slider",63.6363636363636
285,"Stimulus_slider",63.6363636363636
286,"Stimulus_slider",54.5454545454545
287,"Stimulus_slider",54.5454545454545
288,"Stimulus_slider",54.5454545454545
289,"Stimulus_slider",45.4545454545455
290,"Stimulus_slider",36.3636363636364
291,"Stimulus_slider",27.2727272727273
292,"Stimulus_slider",18.1818181818182
293,"Stimulus_slider",9.09090909090909
294,"Stimulus_slider",9.09090909090909
295,"Stimulus_slider",9.09090909090909
296,"Stimulus_slider",10
297,"Stimulus_slider",11.1111111111111
298,"Stimulus_slider",12.5
299,"Stimulus_slider",14.2857142857143
300,"Stimulus_slider",16.6666666666667
1,"Mode",33.3333333333333
2,"Mode",14.2857142857143
3,"Mode",0
4,"Mode",-11.1111111111111
5,"Mode",0
6,"Mode",0
7,"Mode",0
8,"Mode",0
9,"Mode",0
10,"Mode",0
11,"Mode",-9.0909090909091
12,"Mode",-27.2727272727273
13,"Mode",-27.2727272727273
14,"Mode",-27.2727272727273
15,"Mode",-27.2727272727273
16,"Mode",-45.4545454545455
17,"Mode",-54.5454545454545
18,"Mode",-72.7272727272727
19,"Mode",-63.6363636363636
20,"Mode",-63.6363636363636
21,"Mode",-63.6363636363636
22,"Mode",-54.5454545454545
23,"Mode",-45.4545454545455
24,"Mode",-36.3636363636364
25,"Mode",-27.2727272727273
26,"Mode",-18.1818181818182
27,"Mode",-9.09090909090908
28,"Mode",0
29,"Mode",9.09090909090909
30,"Mode",0
31,"Mode",9.09090909090909
32,"Mode",9.09090909090909
33,"Mode",9.09090909090909
34,"Mode",18.1818181818182
35,"Mode",18.1818181818182
36,"Mode",18.1818181818182
37,"Mode",18.1818181818182
38,"Mode",18.1818181818182
39,"Mode",18.1818181818182
40,"Mode",18.1818181818182
41,"Mode",27.2727272727273
42,"Mode",18.1818181818182
43,"Mode",18.1818181818182
44,"Mode",18.1818181818182
45,"Mode",9.09090909090909
46,"Mode",9.09090909090909
47,"Mode",9.0909090909091
48,"Mode",18.1818181818182
49,"Mode",18.1818181818182
50,"Mode",27.2727272727273
51,"Mode",27.2727272727273
52,"Mode",18.1818181818182
53,"Mode",18.1818181818182
54,"Mode",18.1818181818182
55,"Mode",9.09090909090909
56,"Mode",9.09090909090909
57,"Mode",9.09090909090909
58,"Mode",9.09090909090909
59,"Mode",9.09090909090909
60,"Mode",9.09090909090909
61,"Mode",-9.09090909090909
62,"Mode",0
63,"Mode",0
64,"Mode",0
65,"Mode",0
66,"Mode",9.09090909090909
67,"Mode",9.09090909090909
68,"Mode",9.09090909090909
69,"Mode",9.0909090909091
70,"Mode",0
71,"Mode",9.0909090909091
72,"Mode",18.1818181818182
73,"Mode",9.09090909090909
74,"Mode",9.09090909090908
75,"Mode",9.09090909090908
76,"Mode",9.09090909090908
77,"Mode",0
78,"Mode",-9.09090909090909
79,"Mode",-18.1818181818182
80,"Mode",-27.2727272727273
81,"Mode",-36.3636363636364
82,"Mode",-45.4545454545455
83,"Mode",-45.4545454545455
84,"Mode",-45.4545454545455
85,"Mode",-45.4545454545455
86,"Mode",-45.4545454545455
87,"Mode",-45.4545454545455
88,"Mode",-36.3636363636364
89,"Mode",-36.3636363636364
90,"Mode",-36.3636363636364
91,"Mode",-27.2727272727273
92,"Mode",-9.09090909090908
93,"Mode",-9.09090909090909
94,"Mode",0
95,"Mode",9.0909090909091
96,"Mode",9.0909090909091
97,"Mode",9.0909090909091
98,"Mode",18.1818181818182
99,"Mode",18.1818181818182
100,"Mode",27.2727272727273
101,"Mode",36.3636363636364
102,"Mode",36.3636363636364
103,"Mode",27.2727272727273
104,"Mode",36.3636363636364
105,"Mode",27.2727272727273
106,"Mode",18.1818181818182
107,"Mode",27.2727272727273
108,"Mode",27.2727272727273
109,"Mode",27.2727272727273
110,"Mode",27.2727272727273
111,"Mode",27.2727272727273
112,"Mode",27.2727272727273
113,"Mode",27.2727272727273
114,"Mode",36.3636363636364
115,"Mode",27.2727272727273
116,"Mode",36.3636363636364
117,"Mode",45.4545454545455
118,"Mode",36.3636363636364
119,"Mode",36.3636363636364
120,"Mode",27.2727272727273
121,"Mode",27.2727272727273
122,"Mode",36.3636363636364
123,"Mode",36.3636363636364
124,"Mode",45.4545454545455
125,"Mode",36.3636363636364
126,"Mode",36.3636363636364
127,"Mode",27.2727272727273
128,"Mode",18.1818181818182
129,"Mode",18.1818181818182
130,"Mode",18.1818181818182
131,"Mode",18.1818181818182
132,"Mode",27.2727272727273
133,"Mode",18.1818181818182
134,"Mode",18.1818181818182
135,"Mode",9.09090909090909
136,"Mode",18.1818181818182
137,"Mode",18.1818181818182
138,"Mode",18.1818181818182
139,"Mode",18.1818181818182
140,"Mode",18.1818181818182
141,"Mode",18.1818181818182
142,"Mode",18.1818181818182
143,"Mode",9.09090909090908
144,"Mode",9.09090909090908
145,"Mode",9.09090909090908
146,"Mode",9.09090909090909
147,"Mode",0
148,"Mode",0
149,"Mode",0
150,"Mode",-9.09090909090909
151,"Mode",-9.09090909090909
152,"Mode",-9.09090909090909
153,"Mode",-9.09090909090909
154,"Mode",-9.09090909090909
155,"Mode",-9.09090909090909
156,"Mode",-9.09090909090909
157,"Mode",-9.09090909090909
158,"Mode",-9.09090909090909
159,"Mode",-9.09090909090909
160,"Mode",-9.09090909090909
161,"Mode",0
162,"Mode",0
163,"Mode",0
164,"Mode",0
165,"Mode",0
166,"Mode",0
167,"Mode",0
168,"Mode",0
169,"Mode",0
170,"Mode",9.09090909090909
171,"Mode",9.09090909090909
172,"Mode",0
173,"Mode",9.09090909090908
174,"Mode",9.09090909090908
175,"Mode",9.09090909090909
176,"Mode",18.1818181818182
177,"Mode",27.2727272727273
178,"Mode",27.2727272727273
179,"Mode",27.2727272727273
180,"Mode",36.3636363636364
181,"Mode",27.2727272727273
182,"Mode",27.2727272727273
183,"Mode",36.3636363636364
184,"Mode",27.2727272727273
185,"Mode",36.3636363636364
186,"Mode",36.3636363636364
187,"Mode",27.2727272727273
188,"Mode",9.09090909090909
189,"Mode",18.1818181818182
190,"Mode",18.1818181818182
191,"Mode",9.0909090909091
192,"Mode",0
193,"Mode",9.09090909090909
194,"Mode",9.09090909090909
195,"Mode",18.1818181818182
196,"Mode",9.09090909090909
197,"Mode",9.09090909090909
198,"Mode",18.1818181818182
199,"Mode",18.1818181818182
200,"Mode",9.09090909090909
201,"Mode",0
202,"Mode",9.09090909090909
203,"Mode",18.1818181818182
204,"Mode",18.1818181818182
205,"Mode",18.1818181818182
206,"Mode",9.09090909090909
207,"Mode",9.09090909090909
208,"Mode",9.09090909090909
209,"Mode",-9.09090909090909
210,"Mode",9.09090909090909
211,"Mode",9.0909090909091
212,"Mode",27.2727272727273
213,"Mode",18.1818181818182
214,"Mode",18.1818181818182
215,"Mode",9.09090909090908
216,"Mode",9.09090909090908
217,"Mode",9.09090909090908
218,"Mode",0
219,"Mode",-9.09090909090909
220,"Mode",-9.09090909090909
221,"Mode",-27.2727272727273
222,"Mode",-36.3636363636364
223,"Mode",-45.4545454545455
224,"Mode",-45.4545454545455
225,"Mode",-45.4545454545455
226,"Mode",-45.4545454545455
227,"Mode",-45.4545454545455
228,"Mode",-45.4545454545455
229,"Mode",-36.3636363636364
230,"Mode",-27.2727272727273
231,"Mode",-18.1818181818182
232,"Mode",-18.1818181818182
233,"Mode",0
234,"Mode",0
235,"Mode",9.09090909090908
236,"Mode",18.1818181818182
237,"Mode",18.1818181818182
238,"Mode",18.1818181818182
239,"Mode",18.1818181818182
240,"Mode",18.1818181818182
241,"Mode",18.1818181818182
242,"Mode",18.1818181818182
243,"Mode",18.1818181818182
244,"Mode",18.1818181818182
245,"Mode",18.1818181818182
246,"Mode",18.1818181818182
247,"Mode",9.09090909090909
248,"Mode",9.09090909090909
249,"Mode",9.09090909090909
250,"Mode",9.0909090909091
251,"Mode",18.1818181818182
252,"Mode",18.1818181818182
253,"Mode",9.09090909090909
254,"Mode",27.2727272727273
255,"Mode",18.1818181818182
256,"Mode",18.1818181818182
257,"Mode",9.09090909090909
258,"Mode",9.09090909090909
259,"Mode",18.1818181818182
260,"Mode",27.2727272727273
261,"Mode",27.2727272727273
262,"Mode",27.2727272727273
263,"Mode",18.1818181818182
264,"Mode",36.3636363636364
265,"Mode",18.1818181818182
266,"Mode",18.1818181818182
267,"Mode",18.1818181818182
268,"Mode",18.1818181818182
269,"Mode",18.1818181818182
270,"Mode",9.09090909090909
271,"Mode",9.09090909090909
272,"Mode",9.09090909090909
273,"Mode",-9.09090909090909
274,"Mode",-9.09090909090909
275,"Mode",-9.09090909090909
276,"Mode",-9.09090909090909
277,"Mode",-9.09090909090909
278,"Mode",0
279,"Mode",0
280,"Mode",0
281,"Mode",0
282,"Mode",-9.09090909090909
283,"Mode",-18.1818181818182
284,"Mode",-9.0909090909091
285,"Mode",-9.0909090909091
286,"Mode",-27.2727272727273
287,"Mode",-27.2727272727273
288,"Mode",-36.3636363636364
289,"Mode",-54.5454545454545
290,"Mode",-63.6363636363636
291,"Mode",-72.7272727272727
292,"Mode",-81.8181818181818
293,"Mode",-90.9090909090909
294,"Mode",-90.9090909090909
295,"Mode",-81.8181818181818
296,"Mode",-80
297,"Mode",-77.7777777777778
298,"Mode",-75
299,"Mode",-71.4285714285714
300,"Mode",-66.6666666666667
